EIN,NAME,APPLICATION_TYPE,AFFILIATION,CLASSIFICATION,USE_CASE,ORGANIZATION,STATUS,INCOME_AMT,SPECIAL_CONSIDERATIONS,ASK_AMT,IS_SUCCESSFUL
371498443,PEACEWORKS DANCES OF UNIVERSAL PEACE NORTH AMERICA,T3,Family/Parent,C1000,Preservation,Trust,1,10000-24999,N,42942,1
371499027,CLEARCREEK I S D SUPPORT GROUPS,T3,CompanySponsored,C2000,Preservation,Association,1,0,N,5000,0
371500172,TEXAS CONNECTION TO THE AMERICAN REVOLUTION ASSOCIATION,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
371502482,LITTLE LEAGUE BASEBALL INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
371502484,VETERANS OF FOREIGN WARS DEPARTMENT OF CALIFORNIA,T19,CompanySponsored,C1000,ProductDev,Trust,1,0,N,5000,0
371503405,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
371511622,EIMI - ETERNAL IMPACT MINISTRIES INTL,T3,Independent,C7000,Preservation,Trust,1,0,N,5000,1
371512294,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
371514215,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
371514342,ACADEMY OF MANAGED CARE PHARMACY,T6,CompanySponsored,C2000,ProductDev,Association,1,0,N,5000,0
371515544,PTA TEXAS CONGRESS,T3,CompanySponsored,C2000,Preservation,Trust,1,0,N,5000,0
371516843,CALIFORNIA GARDEN CLUBS INC,T3,CompanySponsored,C1200,ProductDev,Trust,1,0,N,5000,0
371518242,TOASTMASTERS INTERNATIONAL,T3,CompanySponsored,C2000,Preservation,Association,1,0,N,5000,1
371519966,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
371520284,WASHINGTON STATE UNIVERSITY,T3,CompanySponsored,C2000,Preservation,Trust,1,0,N,5000,1
371520943,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
371521337,FRIENDS OF JIM LUCAS CHECOTAH PUBLIC LIBRARY INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
371522665,LE LYCEE FRANCAIS ET INTERNATIONAL DE SAN DIEGO,T3,Independent,C1000,Preservation,Trust,1,1M-5M,N,3476554,1
371522742,H E A R T OF CHULA VISTA ANIMAL CARE FACILITY,T3,Independent,C4000,Preservation,Trust,1,25000-99999,N,22436,0
371525141,DEAF DOG CONNECTIONS ADVOCACY RESOURCES & EDUCATION INC,T3,Independent,C4000,Preservation,Trust,1,0,N,5000,1
371525386,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
371525905,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,1-9999,N,9559,0
371526217,PTA TEXAS CONGRESS,T3,CompanySponsored,C2000,Preservation,Trust,1,0,N,5000,0
371526978,FARM SAFETY 4 JUST KIDS,T3,CompanySponsored,C1000,CommunityServ,Trust,1,0,N,5000,1
371527090,SOUTHEAST EDUCATIONAL FOUNDATION,T3,Independent,C2000,Preservation,Co-operative,1,1M-5M,N,5684161,0
371527100,THE SAN PEDRO VALLEY LIONS CLUB CHARITIES INC,T3,Independent,C1200,Preservation,Trust,1,25000-99999,N,159639,0
371528646,BETA BETA BETA NATIONAL BIOLOGICAL HONOR SOCIETY,T3,CompanySponsored,C8200,CommunityServ,Trust,1,0,N,5000,0
371528648,BETA BETA BETA NATIONAL BIOLOGICAL HONOR SOCIETY,T3,CompanySponsored,C8200,CommunityServ,Association,1,0,N,5000,0
371528649,BETA BETA BETA NATIONAL BIOLOGICAL HONOR SOCIETY,T3,CompanySponsored,C8200,CommunityServ,Association,1,0,N,5000,0
371529620,ASSOCIATION OF CIVILIAN TECHNICIANS INC,T5,CompanySponsored,C3000,ProductDev,Association,1,0,N,5000,1
371529894,MOMS CLUB,T3,CompanySponsored,C2100,Preservation,Association,1,0,N,5000,0
371531921,SOUTHEAST LOUISIANA SPORT EDUCATION PROGRAM,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
371532379,VANGUARD CLASSICAL SCHOOL INC,T3,Independent,C2000,Preservation,Trust,1,10M-50M,N,5258776,0
371532463,CIVITAN INTERNATIONAL,T4,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
371534096,GUADALAJARA VALLEY FUTBOL CLUB,T3,Independent,C2000,Preservation,Association,1,0,N,5000,1
371534565,THE CONFEDERATE PRESERVATION SOCIETY INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
371535422,THE MARICOPA COUNTY SHERIFFS POSSE OF LITCHFIELD PARK INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
371535669,OHIO STATE UNIVERSTIY ALUMNI,T4,Independent,C3000,ProductDev,Association,1,0,N,5000,0
371537126,CALIFORNIA APPLICANTS ATTORNEYS ASSOCIATION WORKERS COMP ISSUES PA,T4,Independent,C3000,ProductDev,Trust,1,0,N,5000,0
371539362,MANATEE COUNTY FIRE CHIEFS ASSOCIATION,T4,Independent,C2000,ProductDev,Association,1,0,N,5000,1
371540101,YPENERGY,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
371540114,PTA CALIFORNIA CONGRESS OF PARENTS TEACHERS AND STUDENTS INC,T3,CompanySponsored,C2000,Preservation,Association,1,0,N,5000,0
371541185,SOUTHWESTERN INSTITUTE FOR THE EDUCATION OF NATIVE AMERICANS,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,0
371541403,SOUTH COUNTY ATHLETIC CLUB,T3,Independent,C2100,Preservation,Trust,1,25000-99999,N,12097,1
371541755,CHICO XAVIER SPIRITIST SOCIETY,T3,Independent,C2100,Preservation,Trust,1,0,N,5000,1
371542036,MIDWESTERN COLLEGE,T3,Independent,C2000,Preservation,Trust,1,100000-499999,N,26046,1
371542305,PTA TEXAS CONGRESS,T3,CompanySponsored,C2000,Preservation,Trust,1,0,N,5000,0
371542414,GULFTON STOREFRONT CITIZENS COMMITTEE INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
371543083,RIDING FOR THE BRAND COWBOY MINISTRIES INC,T3,Independent,C7000,Preservation,Trust,1,25000-99999,N,5000,1
371543204,ASSOCIATION OF CIVILIAN TECHNICIANS INC,T5,CompanySponsored,C3000,ProductDev,Association,1,0,N,5000,1
371544515,DAUGHTERS OF UNION VETERANS OF THE CIVIL WAR 1861-1865,T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,0
371544742,THE BOW WOW BUDDIES FOUNDATION INC,T3,Independent,C4000,Preservation,Trust,1,100000-499999,N,56686,1
371545550,FRIENDS OF THE PARK ABITA SPRINGS LLC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
371547678,IBADAN GRAMMAR SCHOOL OLD STUDENTS ASSOCIATION N A,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,0
371553594,MONTANA 4-H FOUNDATION INC,T3,CompanySponsored,C2000,Preservation,Trust,1,0,N,5000,0
371554523,MARINE CORPS LEAGUE,T4,CompanySponsored,C3000,Preservation,Association,1,0,N,5000,1
371557146,CALIFORNIA ASSOCIATION FOR NURSE PRACTITIONERS,T6,Independent,C2000,ProductDev,Association,1,0,N,5000,0
371561055,LOS GATOS MUSIC AND ARTS INC,T3,Independent,C2100,Preservation,Trust,1,100000-499999,N,12872,0
371561768,CENTRAL PARK LIONS CLUB FOUNDATION,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,1
371564251,TENNESSEE ORDER OF THE EASTERN STAR,T8,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
371564915,WASHINGTON STATE UNIVERSITY,T3,CompanySponsored,C2000,Preservation,Trust,1,0,N,5000,0
371566774,POSITIVE ACTION COMMUNITY THEATRE,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,1
371567049,DEPARTMENT OF KANSAS LADIES AUXILIARY TO THE VFW OF THE US INC,T19,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
371567406,DEPARTMENT OF KANSAS LADIES AUXILIARY TO THE VFW OF THE US INC,T19,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
371567504,LOUISIANA 4-H FOUNDATION,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
371567915,TENNESSEE ORDER OF THE EASTERN STAR,T8,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
371569899,VETERANS OF FOREIGN WARS OF THE U S AUXILIARY DEPARTMENT OF LOUISIANA,T19,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
371570199,SERENE HILLS ELEMENTARY SCHOOL PARENT TEACHER ORGANIZATION,T3,Independent,C1000,Preservation,Trust,1,100000-499999,N,62574,0
371570755,VFW AUXILIARY DEPARTMENT OF OKLAHOMA INC,T19,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,1
371571104,LOVE AND HOPE FOR ALL INC,T3,Independent,C1000,Preservation,Trust,1,1-9999,N,5000,1
371572179,VETERANS OF FOREIGN WARS OF THE U S AUXILIARY DEPARTMENT OF LOUISIANA,T19,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
371572814,FLEET RESERVE ASSOCIATION,T19,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,1
371573602,MONTANA 4-H FOUNDATION INC,T3,CompanySponsored,C2000,Preservation,Trust,1,0,N,5000,0
371573863,NORTH TEXAS CHAPTER OF INTERNATIONAL CONCRETE INSTITUTE,T6,Independent,C1000,ProductDev,Trust,1,0,N,5000,1
371574358,VFW AUXILIARY DEPARTMENT OF OKLAHOMA INC,T19,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
371575369,DEPARTMENT OF OREGON LADIES AUXILIARY TO THE VFW OF THE U S,T19,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
371575746,BE OUTDOORS ARIZONA FOUNDATION,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,1
371576411,DEPARTMENT OF KANSAS LADIES AUXILIARY TO THE VFW OF THE US INC,T19,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
371577767,ST BERNARDS MEDICAL GROUP INC,T6,Independent,C2000,ProductDev,Trust,1,25000-99999,N,638598,0
371578711,STANFORD PROFESSIONALS IN REAL ESTATE NC,T3,Independent,C2000,Preservation,Trust,1,25000-99999,N,393353,1
371579067,VETERANS OF FOREIGN WARS OF THE UNITED STATES AUXILIARY DEPARTMENT,T19,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
371579412,DEPT OF GEORGIA LADIES AUXILIARY TO THE VFW OF THE UNITED STATES,T19,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
371579748,WE DESIGN ATLANTA INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
371580670,SONS OF CONFEDERATE VETERANS INC,T3,CompanySponsored,C1200,Preservation,Trust,1,0,N,5000,0
371581355,DEPARTMENT OF KANSAS LADIES AUXILIARY TO THE VFW OF THE US INC,T19,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
371582850,UTAH ADVISING AND ORIENTATION ASSOCIATION,T3,Independent,C2000,Preservation,Association,1,0,N,5000,0
371583184,DEPARTMENT OF KANSAS LADIES AUXILIARY TO THE VFW OF THE US INC,T19,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
371583210,DEPARTMENT OF KANSAS LADIES AUXILIARY TO THE VFW OF THE US INC,T19,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
371585428,BIG BEAR LAKE VILLAGE BUSINESS ASSOCIATION,T6,Independent,C2000,ProductDev,Trust,1,25000-99999,N,17704,1
371586393,NEW COLLEGE OF FLORIDA CHAPTER OF U NITED FACULTY OF FLORIDA,T5,Independent,C3000,ProductDev,Association,1,0,N,5000,0
371589135,MORRO BAY FOURTH INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
371589486,VFW AUXILIARY DEPARTMENT OF MISSISSIPPI,T19,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
371590199,STROKE-APHASIA RECOVERY PROGRAM OF LUBBOCK INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
371595375,MONTANA 4-H FOUNDATION INC,T3,CompanySponsored,C2000,Preservation,Trust,1,0,N,5000,0
371595627,MIRACLE OF GOD INTL CHURCH & MINISTRY ORG,T3,Independent,C7000,Preservation,Trust,1,0,N,5000,1
371602470,SISKIYOU UPLAND TRAILS ASSOCIATION,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,1
371602757,AIR FORCE ASSOICATION,T3,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,1
371603165,SAN DIEGO CHAPTER OF THE HUMAN FACTORS ERGONOMICS SOCIETY,T3,Independent,C8000,Preservation,Association,1,0,N,5000,1
371604666,DEPARTMENT OF OREGON LADIES AUXILIARY TO THE VFW OF THE U S,T19,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
371604796,DEPARTMENT OF OREGON LADIES AUXILIARY TO THE VFW OF THE U S,T19,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
371604946,VFW AUXILIARY DEPT OF HAWAII,T19,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
371606850,WASHINGTON STATE UNIVERSITY,T3,CompanySponsored,C2000,Preservation,Trust,1,0,N,5000,0
371607298,HIS HELPING HAND SCSP USA,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
371608435,PARENT BOOSTER USA INC,T3,CompanySponsored,C2100,Preservation,Trust,1,0,N,5000,0
371608795,DISABLED AMERICAN VETERANS AUXILIARY INC,T4,Independent,C3000,ProductDev,Association,1,0,N,5000,0
371608999,SONS OF CONFEDERATE VETERANS INC,T3,CompanySponsored,C1200,Preservation,Trust,1,0,N,5000,0
371609063,SLOW FOOD USA INC,T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,1
371610005,SONS OF CONFEDERATE VETERANS INC,T3,CompanySponsored,C1200,Preservation,Trust,1,0,N,5000,0
371610346,ASSOCIATION OF PROFESSIONAL GENEALOGISTS,T6,CompanySponsored,C2000,ProductDev,Association,1,0,N,5000,1
371611648,NAVY NURSE CORPS ASSOCIATION,T19,CompanySponsored,C1000,Preservation,Trust,1,1-9999,N,6571,1
371613271,COMMUNITY HOPE FOR CHILDREN AND FAMILIES IN NEED INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
371617847,KNIGHTS OF PETER CLAVER,T8,Independent,C1000,Preservation,Association,1,0,N,5000,1
371618643,SLOW FOOD U S A INC,T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,1
371618931,STUDY HALL,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,0
371620971,GODS FOOD PANTRY,T3,Independent,C1000,Preservation,Association,1,0,N,5000,1
371623103,GEORGETOWN MERCHANTS ASSOCIATION,T6,Independent,C1000,ProductDev,Trust,1,100000-499999,N,35362,1
371623919,EAST TEXAS MEDICAL CENTER REGIONAL HEALTHCARE SYSTEM,T3,CompanySponsored,C1000,Preservation,Trust,1,50M+,N,912100264,0
371624021,SULLIVAN COUNTY BLUFF CITY KINGSPORT ANIMAL CONTROL CENTER,T3,Independent,C1000,Preservation,Trust,1,25000-99999,N,100643,0
371624026,SIGMA BETA DELTA INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
371624737,SONS OF CONFEDERATE VETERANS INC,T3,CompanySponsored,C1200,Preservation,Trust,1,0,N,5000,0
371624945,AMATEUR ATHLETIC UNION OF THE UNITED STATES,T3,CompanySponsored,C1200,Preservation,Trust,1,0,N,5000,0
371625184,HYDROMANIACS UN LIMITED,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
371625288,KIRKSVILLE AREA COMMUNITY HEALTH INITIATIVE,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,0
371633383,CHEYENNE RESCUE & SANCTUARY INC,T3,Independent,C1000,Preservation,Trust,1,100000-499999,N,80905,1
371633429,PARENT BOOSTER USA INC,T3,CompanySponsored,C2100,Preservation,Trust,1,0,N,5000,0
371633914,DEPARTMENT OF OREGON LADIES AUXILLARY TO THE VFW OF THE US,T19,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
371634220,MOMS CLUB,T3,CompanySponsored,C2100,Preservation,Association,1,0,N,5000,0
371634257,ARKADELPHIA CEMETERY ASSOC INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
371635223,BRITTIN ELEMENTARY SCHOOL PTO,T3,Independent,C1000,Preservation,Association,1,0,N,5000,0
371635970,SOPCHOPPY VOLUNTEEER FIRE DEPARTMENT,T4,Independent,C3000,Preservation,Trust,1,0,N,5000,1
371636577,VOICES IN PRAISE MINISTRIES,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
371637437,COLORADO CHINESE LANGUAGE TEACHERS CONSORTIUM,T6,Independent,C1000,ProductDev,Trust,1,0,N,5000,1
371637819,EPSILON PI TAU INC,T6,CompanySponsored,C2000,ProductDev,Association,1,0,N,5000,1
371638255,MCLENNAN COUNTY PACK OF HOPE,T3,Independent,C1200,Preservation,Trust,1,100000-499999,N,226801,0
371641659,WASHINGTON STATE UNIVERSITY,T3,CompanySponsored,C2000,Preservation,Trust,1,0,N,5000,0
371642573,BIG BEAR VALLEY COMMUNITY EMERGENCY RESPONSE TEAM,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,0
371643488,ROSE OF JERICHO COMMUNITY DEVELOPMENT CENTER LLC,T3,Independent,C1230,Preservation,Trust,1,0,N,5000,0
371643707,POONDY MADHA CHARITABLE ORGANIZATION,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,0
371643818,PARENT BOOSTER USA INC,T3,CompanySponsored,C2100,Preservation,Trust,1,0,N,5000,0
371646409,HONOR SOCIETY OF PHI KAPPA PHI,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
371646412,NATURAL GAS SAMPLING TECHNOLOGY INC,T3,Independent,C1000,Preservation,Trust,1,10000-24999,N,14902,0
371647362,PARENT BOOSTER USA INC,T3,CompanySponsored,C2100,Preservation,Trust,1,0,N,5000,0
371647894,PIERCE COUNTY SCHOOL RETIREES ASSOCIATION,T4,Independent,C2000,ProductDev,Trust,1,0,N,5000,0
371649188,JESUS THE LIGHT OF THE WORLD ASSEMBLY 3300,T8,Independent,C1000,Preservation,Trust,1,0,N,5000,0
371650102,PTA TEXAS CONGRESS,T3,CompanySponsored,C2000,Preservation,Trust,1,0,N,5000,0
371651882,MOST WORSHIPFUL STRINGER FREE AND ACCEPTED MASONS,T10,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,1
371656401,MOMS CLUB,T3,CompanySponsored,C2100,Preservation,Association,1,0,N,5000,0
371656561,THE UNITED STATES PONY CLUBS INC,T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,1
371656746,PHSA ALUMNI SCHOLARSHIP ASSOCIATION,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,0
371658947,ARCHAEOLOGICAL SOCIETY OF HIBEH EGYPT,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,0
371660920,BEST HAPPY NEWS INC,T3,Independent,C7000,Preservation,Trust,1,0,N,5000,1
371661346,COMBAT VETERANS MOTORCYCLE ASSOCIATION TX 23-6,T19,Independent,C1000,ProductDev,Association,1,0,N,5000,1
371662718,IRISH NORTHERN AID COMMITTEE - SAINT LOUIS UNIT,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
371663952,PARENT BOOSTER USA INC,T3,CompanySponsored,C2100,Preservation,Trust,1,0,N,5000,0
371666407,CISD EDUCATIONAL SUPPORT GROUPS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,100000-499999,N,15292,0
371666738,EMMAUS CALLING INC,T3,CompanySponsored,C1000,Preservation,Trust,1,5M-10M,N,36409343,1
371668420,VICTORY NEW TESTAMENT FELLOWSHIP INTERNATIONAL,T3,CompanySponsored,C7000,Preservation,Trust,1,0,N,5000,1
371668463,ORAL DISABILITY RESCUE A NOT FOR PROFIT ORGANIZATION,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
371689324,PEACEWORKS-DANCES OF UNIVERSAL PEACE NORTH AMERICA,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,1
371689385,ATLANTA JEWISH MUSIC FESTIVAL,T3,Independent,C1000,Preservation,Trust,1,100000-499999,N,23913,0
371695565,MOMS CLUB,T3,CompanySponsored,C2100,Preservation,Association,1,0,N,5000,0
371695724,ART FOR CATS SAKE - FOUNDATION FOR FUTURE FELINE HEALTH INCORPORATED,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
371697801,SOUTH FLORIDA DEAF RECREATION ASSOCIATION,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,1
371699007,MISSOURI COMBAT VETERANS MOTORCYCLE ASSOCIATION CHAPTER 4-10,T19,Independent,C1000,Preservation,Trust,1,0,N,5000,1
371699044,CAROLE EGLASH-KOSOFF EDUCATIONAL & CULTURAL FOUNDATION,T3,Independent,C1000,Preservation,Trust,1,25000-99999,N,39460,1
371700918,DAUGHTERS OF ESTHER FELLOWSHIP INTERNATIONAL MINISTRIES INC,T3,CompanySponsored,C7100,Preservation,Trust,1,0,N,5000,1
371704889,AMATEUR ATHLETIC UNION OF THE UNITED STATES INC,T3,CompanySponsored,C1200,Preservation,Trust,1,0,N,5000,0
371708932,PARENT BOOSTER USA INC,T3,CompanySponsored,C2100,Preservation,Trust,1,0,N,5000,0
371710022,JIM-JUVENILS IN MOTION,T3,Independent,C1200,Preservation,Trust,1,100000-499999,N,6038,1
371710373,INTERNATIONAL ASSOCIATION OF ELECTRIAL INSPECTORS,T6,CompanySponsored,C2000,CommunityServ,Association,1,0,N,5000,1
371711629,OKLAHOMA LADIES FOR CHRISTIAN EDUCATION,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
371712948,INTERNATIONAL ASSOCIATION OF EATING DISORDERS PROFESSIONALS FOUNDATI,T6,CompanySponsored,C1000,CommunityServ,Trust,1,10000-24999,N,5000,1
371713380,RENEW LIFE INC,T3,Independent,C7000,Preservation,Trust,1,25000-99999,N,75621,1
371714539,GWO INC,T3,Independent,C2000,Preservation,Trust,1,25000-99999,N,37216,1
371717570,MOMS CLUB,T3,CompanySponsored,C2100,Preservation,Association,1,0,N,5000,0
371717963,WASHINGTON STATE UNIVERSITY,T3,Independent,C2000,Preservation,Association,1,1-9999,N,5000,0
371718043,AREA RESOURCE CENTER INC,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,1
371718347,TEXAS ELITE HEAT BASKETBALL,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
371734233,MODERN QUILT GUILD INC,T3,CompanySponsored,C2000,Preservation,Trust,1,0,N,5000,1
371735895,HONOR SOCIETY OF PHI KAPPA PHI,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
371736802,TOPS CLUB INC,T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,0
371739386,TOPS CLUB INC,T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,0
371740021,UNIVERSITY OF FLORIDA NATIONAL ALUMNI ASSOCIATION INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
371742971,NEWTON COUNTY RECREATION ASSOC,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,1
371743056,MCKINNEY CITIZENS FIRE ACADEMY ALUMNI ASSOCIATION,T3,Independent,C1000,Preservation,Association,1,0,N,5000,0
371745231,AMATEUR ATHLETIC UNION OF THE UNITED STATES INC,T3,CompanySponsored,C1200,Preservation,Trust,1,25000-99999,N,12544,0
371746249,CHRISTIANS AGAINST GUN VIOLENCE ENDAGERING OUR CHILDREN,T3,Independent,C2000,Preservation,Trust,1,0,N,5000,1
371746485,DC COUNCIL MINISTRIES,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
371752376,NEW MEXICO ASSOCIATION OF INDEPENDENT SCHOOLS INC,T6,Independent,C1000,ProductDev,Trust,1,0,N,5000,0
371754159,COMBAT VETERANS MOTORCYCLE ASSOCIATION 33-7,T19,Independent,C1000,Preservation,Trust,1,0,N,5000,0
371755498,FOUNTAIN THEATER,T3,Independent,C2000,Preservation,Trust,1,0,N,5000,1
371755884,SIGMA THETA TAU INTERNATIONAL INC,T3,CompanySponsored,C2800,Preservation,Trust,1,0,N,5000,0
371758130,TOPS CLUB INC,T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,0
371760330,OUR PERFECT STORM,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,1
371760798,VETERANS OF FOREIGN WARS OF THE UNITED STATES DEPT OF OREGON,T19,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,1
371762445,AMERICAN SOCIETY FOR STANDARDS IN MEDIUMSHIP & PSYCHICAL INVESTIGATI,T3,Independent,C1278,Preservation,Trust,1,0,N,5000,1
371765893,WEALLBLEEDRED ORG INC,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,1
371767747,MONTANA CONGRESS OF PARENTS TEACHERS STUDENTS,T3,CompanySponsored,C2000,Preservation,Association,1,0,N,5000,0
371768559,AIESEC ALUMNI IBEROAMERICA CORP,T3,Independent,C2000,Preservation,Trust,1,0,N,5000,1
371770335,AMERICAN AGAPE FOUNDATION INC,T3,CompanySponsored,C1000,Preservation,Trust,1,1M-5M,N,19446583,1
